Date,Open,High,Low,Close,Adj Close,Volume
2024-01-02,225.5,227.17999267578125,220.58999633789062,221.83999633789062,220.1478271484375,1524700
2024-01-03,220.35000610351562,220.97000122070312,218.00999450683594,219.0399932861328,217.36920166015625,1299900
2024-01-04,219.61000061035156,222.41000366210938,218.8800048828125,220.02000427246094,218.3417205810547,1238700
2024-01-05,219.2100067138672,223.39999389648438,219.0,222.4199981689453,220.72341918945312,1005100
2024-01-08,222.5,228.2899932861328,222.4199981689453,228.22999572753906,226.4890899658203,1690700
2024-01-09,225.60000610351562,227.47999572753906,225.42999267578125,226.47999572753906,224.75244140625,1358300
2024-01-10,225.88999938964844,227.97999572753906,225.88999938964844,226.77000427246094,225.04022216796875,1225300
2024-01-11,227.36000061035156,228.94000244140625,225.38999938964844,226.97999572753906,225.2486114501953,1176000
2024-01-12,227.7899932861328,227.8300018310547,223.94000244140625,225.5,223.7799072265625,758900
2024-01-16,224.02000427246094,226.3800048828125,223.07000732421875,226.33999633789062,224.61351013183594,1108000
2024-01-17,225.24000549316406,227.89999389648438,225.02000427246094,227.6999969482422,225.963134765625,1248700
2024-01-18,227.6999969482422,233.05999755859375,227.69000244140625,232.67999267578125,230.90513610839844,2209600
2024-01-19,232.6699981689453,234.10000610351562,231.55999755859375,233.6699981689453,231.88758850097656,1885100
2024-01-22,234.25,238.3000030517578,234.0800018310547,237.3800048828125,235.56930541992188,1552200
2024-01-23,236.97000122070312,237.91000366210938,235.74000549316406,237.10000610351562,235.2914276123047,1268600
2024-01-24,238.4600067138672,239.3300018310547,237.32000732421875,237.8699951171875,236.05555725097656,1239300
2024-01-25,241.6999969482422,243.52999877929688,241.36000061035156,242.52000427246094,240.6700897216797,1594300
2024-01-26,242.52000427246094,243.22000122070312,241.0399932861328,241.60000610351562,239.75711059570312,1119000
2024-01-29,241.5800018310547,242.52000427246094,239.77999877929688,242.1300048828125,240.28306579589844,1303000
2024-01-30,240.19000244140625,244.00999450683594,240.19000244140625,243.19000244140625,241.33499145507812,1059900
2024-01-31,243.4199981689453,243.91000366210938,239.27000427246094,239.72999572753906,237.90135192871094,1181200
2024-02-01,240.41000366210938,243.7899932861328,238.72000122070312,243.6699981689453,241.8113250732422,1190900
2024-02-02,243.22000122070312,246.75,241.61000061035156,245.1199951171875,243.250244140625,1222300
2024-02-05,244.16000366210938,245.2899932861328,241.83999633789062,244.22999572753906,242.36703491210938,1338200
2024-02-06,244.22999572753906,245.75,242.8300018310547,244.75999450683594,242.89300537109375,1471500
2024-02-07,246.10000610351562,250.0,245.0800018310547,247.94000244140625,246.0487518310547,1046700
2024-02-08,249.69000244140625,250.44000244140625,245.80999755859375,249.5800018310547,247.67625427246094,1030900
2024-02-09,250.63999938964844,250.75,245.4499969482422,247.02000427246094,245.13577270507812,1479800
2024-02-12,246.27999877929688,249.13999938964844,246.0,248.83999633789062,246.94187927246094,1429900
2024-02-13,241.89999389648438,241.89999389648438,232.00999450683594,234.94000244140625,233.1479034423828,3110200
