Date,Open,High,Low,Close,Adj Close,Volume
2024-01-02,18.25,18.56999969482422,17.90999984741211,18.290000915527344,17.784406661987305,4349700
2024-01-03,17.850000381469727,17.959999084472656,16.8799991607666,16.899999618530273,16.432828903198242,6354100
2024-01-04,16.75,17.31999969482422,16.6299991607666,17.209999084472656,16.7342586517334,4312800
2024-01-05,17.030000686645508,18.100000381469727,17.030000686645508,17.649999618530273,17.16209602355957,4914000
2024-01-08,17.93000030517578,18.75,17.81999969482422,18.649999618530273,18.13445281982422,5725400
2024-01-09,18.399999618530273,18.700000762939453,18.270000457763672,18.540000915527344,18.027494430541992,3856300
2024-01-10,18.440000534057617,18.729999542236328,18.06999969482422,18.65999984741211,18.144176483154297,3283900
2024-01-11,18.450000762939453,18.729999542236328,18.040000915527344,18.34000015258789,17.833023071289062,3606300
2024-01-12,18.489999771118164,18.729999542236328,18.040000915527344,18.15999984741211,17.65799903869629,3066200
2024-01-16,17.950000762939453,18.200000762939453,17.489999771118164,18.079999923706055,17.580209732055664,4292100
2024-01-17,17.75,18.0,17.65999984741211,17.959999084472656,17.46352767944336,4710500
2024-01-18,18.110000610351562,18.15999984741211,17.110000610351562,17.690000534057617,17.200990676879883,6406800
2024-01-19,17.709999084472656,18.020000457763672,17.450000762939453,18.010000228881836,17.512144088745117,5284900
2024-01-22,18.079999923706055,18.770000457763672,17.81999969482422,18.729999542236328,18.21224021911621,5149400
2024-01-23,18.969999313354492,19.139999389648438,18.31999969482422,18.700000762939453,18.183073043823242,4600900
2024-01-24,19.06999969482422,19.360000610351562,18.8799991607666,18.920000076293945,18.396989822387695,4861100
2024-01-25,19.190000534057617,19.6299991607666,19.06999969482422,19.479999542236328,18.94150733947754,3792900
2024-01-26,19.610000610351562,20.049999237060547,19.610000610351562,19.829999923706055,19.28183364868164,3096000
2024-01-29,19.75,19.770000457763672,18.969999313354492,19.209999084472656,18.678972244262695,4429300
2024-01-30,18.959999084472656,19.040000915527344,18.649999618530273,18.719999313354492,18.202518463134766,4491300
2024-01-31,18.5,18.8799991607666,18.1200008392334,18.149999618530273,17.648273468017578,6403600
2024-02-01,18.329999923706055,18.450000762939453,17.540000915527344,18.260000228881836,17.755233764648438,4957500
2024-02-02,18.010000228881836,18.299999237060547,17.760000228881836,18.1200008392334,17.61910629272461,5579900
2024-02-05,17.760000228881836,18.549999237060547,17.65999984741211,18.25,17.745512008666992,4761900
2024-02-06,18.139999389648438,18.81999969482422,18.049999237060547,18.719999313354492,18.202518463134766,2740400
2024-02-07,18.68000030517578,18.860000610351562,18.309999465942383,18.43000030517578,17.920536041259766,2755700
2024-02-08,18.649999618530273,19.200000762939453,18.5,19.079999923706055,18.552566528320312,2617800
2024-02-09,19.06999969482422,19.190000534057617,18.719999313354492,19.1200008392334,18.591463088989258,3486000
2024-02-12,19.200000762939453,20.100000381469727,19.18000030517578,19.979999542236328,19.427688598632812,3400700
2024-02-13,19.110000610351562,19.260000228881836,18.579999923706055,19.25,18.717866897583008,3822500
2024-02-14,19.6200008392334,19.75,19.139999389648438,19.600000381469727,19.05819320678711,2940700
2024-02-15,19.84000015258789,20.360000610351562,19.75,20.280000686645508,19.71939468383789,4508400
2024-02-16,20.030000686645508,20.350000381469727,19.8700008392334,20.100000381469727,19.544370651245117,2004300
2024-02-20,19.790000915527344,19.899999618530273,19.610000610351562,19.81999969482422,19.272109985351562,2420600
2024-02-21,19.75,19.959999084472656,19.6200008392334,19.93000030517578,19.379070281982422,2518500
2024-02-22,20.200000762939453,20.459999084472656,20.030000686645508,20.31999969482422,19.758289337158203,2498900
2024-02-23,20.40999984741211,20.56999969482422,20.1299991607666,20.389999389648438,19.826353073120117,3640100
2024-02-26,20.440000534057617,20.84000015258789,20.329999923706055,20.799999237060547,20.225019454956055,3699800
2024-02-27,21.0,21.739999771118164,20.969999313354492,21.690000534057617,21.090417861938477,4091900
2024-02-28,21.440000534057617,21.899999618530273,21.190000534057617,21.31999969482422,20.73064613342285,5406500
2024-02-29,21.8700008392334,21.90999984741211,20.790000915527344,20.969999313354492,20.390321731567383,4061100
2024-03-01,20.940000534057617,21.0,20.200000762939453,20.719999313354492,20.147232055664062,4285600
2024-03-04,20.920000076293945,21.389999389648438,20.559999465942383,20.579999923706055,20.01110076904297,5266600
2024-03-05,20.139999389648438,21.149999618530273,19.899999618530273,20.899999618530273,20.322256088256836,8385300
2024-03-06,18.729999542236328,18.940000534057617,17.399999618530273,17.540000915527344,17.055137634277344,17706800
2024-03-07,17.3799991607666,17.639999389648438,16.899999618530273,16.90999984741211,16.44255256652832,7555200
2024-03-08,17.059999465942383,17.31999969482422,16.860000610351562,17.059999465942383,16.58840560913086,5813900
2024-03-11,16.899999618530273,17.670000076293945,16.899999618530273,17.489999771118164,17.198057174682617,4330500
2024-03-12,17.420000076293945,17.860000610351562,17.31999969482422,17.799999237060547,17.50288200378418,4238000
2024-03-13,17.799999237060547,18.219999313354492,17.75,17.989999771118164,17.68971061706543,3622300
2024-03-14,17.81999969482422,18.049999237060547,17.459999084472656,17.600000381469727,17.30622100830078,3368500
2024-03-15,17.520000457763672,17.93000030517578,17.270000457763672,17.290000915527344,17.00139617919922,4956400
2024-03-18,17.360000610351562,17.43000030517578,16.790000915527344,17.059999465942383,16.77523422241211,4125900
2024-03-19,16.81999969482422,19.450000762939453,16.81999969482422,18.65999984741211,18.348526000976562,15084600
2024-03-20,18.469999313354492,19.450000762939453,18.25,19.3799991607666,19.056509017944336,5896100
2024-03-21,19.420000076293945,20.260000228881836,19.40999984741211,20.049999237060547,19.71532440185547,4234900
2024-03-22,19.90999984741211,20.059999465942383,18.969999313354492,19.040000915527344,18.722185134887695,4437000
2024-03-25,19.139999389648438,19.239999771118164,18.670000076293945,18.90999984741211,18.5943546295166,4081200
2024-03-26,19.030000686645508,19.399999618530273,18.600000381469727,18.6200008392334,18.30919647216797,3668200
2024-03-27,18.790000915527344,19.940000534057617,18.75,19.920000076293945,19.587495803833008,4045000
2024-03-28,19.920000076293945,20.299999237060547,19.850000381469727,20.270000457763672,19.93165397644043,2590100
2024-04-01,20.280000686645508,20.3700008392334,20.040000915527344,20.15999984741211,19.823490142822266,2881800
2024-04-02,19.889999389648438,19.889999389648438,18.829999923706055,19.489999771118164,19.1646728515625,4888100
2024-04-03,19.459999084472656,19.510000228881836,19.0,19.020000457763672,18.702518463134766,3140800
2024-04-04,19.18000030517578,19.280000686645508,18.110000610351562,18.200000762939453,17.896207809448242,3819300
2024-04-05,18.280000686645508,18.899999618530273,18.209999084472656,18.65999984741211,18.348526000976562,2373900
2024-04-08,18.700000762939453,19.440000534057617,18.579999923706055,19.440000534057617,19.115507125854492,3343000
2024-04-09,19.489999771118164,19.899999618530273,19.190000534057617,19.3799991607666,19.056509017944336,4424500
2024-04-10,19.079999923706055,19.440000534057617,18.75,19.389999389648438,19.066341400146484,3348500
2024-04-11,19.579999923706055,19.889999389648438,19.18000030517578,19.799999237060547,19.469497680664062,2521800
2024-04-12,19.579999923706055,19.670000076293945,18.950000762939453,19.059999465942383,18.741849899291992,2650700
2024-04-15,19.260000228881836,19.309999465942383,17.68000030517578,17.770000457763672,17.473384857177734,4757800
2024-04-16,17.639999389648438,17.850000381469727,17.200000762939453,17.709999084472656,17.414384841918945,4138700
2024-04-17,17.850000381469727,18.020000457763672,17.6299991607666,17.950000762939453,17.650379180908203,2266400
2024-04-18,18.059999465942383,20.270000457763672,17.90999984741211,18.739999771118164,18.42719268798828,6106300
2024-04-19,18.670000076293945,19.239999771118164,18.479999542236328,18.920000076293945,18.60418701171875,4020200
2024-04-22,18.959999084472656,19.149999618530273,18.520000457763672,18.790000915527344,18.47635841369629,2611900
2024-04-23,18.84000015258789,19.8700008392334,18.780000686645508,19.719999313354492,19.39083480834961,3766200
